Date : 2022-04-24 04:25:54
Directory : d:\updated_instagram_day_4_6\instagram
Total : 247 files,  9782 codes, 1017 comments, 1334 blanks, all 12133 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| d:\updated_instagram_day_4_6\instagram\lib\domain\usecases\postUseCase\getPostInfo\get_specific_users_posts.dart                       | Dart       |         10 |          0 |          4 |         14 |
| d:\updated_instagram_day_4_6\instagram\lib\domain\usecases\postUseCase\likes\put_like_on_this_post.dart                                | Dart       |         12 |          0 |          4 |         16 |
| d:\updated_instagram_day_4_6\instagram\lib\domain\usecases\postUseCase\likes\remove_the_like_on_this_post.dart                         | Dart       |         12 |          0 |          4 |         16 |
| d:\updated_instagram_day_4_6\instagram\lib\domain\usecases\storyUseCase\create_story.dart                                              | Dart       |         13 |          0 |          4 |         17 |
| d:\updated_instagram_day_4_6\instagram\lib\domain\usecases\storyUseCase\get_stories_info.dart                                          | Dart       |         16 |          0 |          4 |         20 |
| d:\updated_instagram_day_4_6\instagram\lib\injector.dart                                                                               | Dart       |        185 |         44 |         30 |        259 |
| d:\updated_instagram_day_4_6\instagram\lib\main.dart                                                                                   | Dart       |         59 |          0 |          5 |         64 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\StoryCubit\story_cubit.dart                                              | Dart       |         37 |          0 |          7 |         44 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\StoryCubit\story_state.dart                                              | Dart       |         26 |          0 |          9 |         35 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\blocObserver\bloc_observer.dart                                          | Dart       |          0 |          0 |          1 |          1 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\bloc\get_comments_bloc.dart                                              | Dart       |          0 |         30 |          1 |         31 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\bloc\get_comments_event.dart                                             | Dart       |          0 |         23 |          1 |         24 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\bloc\get_comments_state.dart                                             | Dart       |          0 |         20 |          1 |         21 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firebaseAuthCubit\firebase_auth_cubit.dart                               | Dart       |         48 |          0 |          7 |         55 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firebaseAuthCubit\firebase_auth_state.dart                               | Dart       |         13 |          0 |          9 |         22 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\add_new_user_cubit.dart                           | Dart       |         19 |          0 |          5 |         24 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\add_new_user_state.dart                           | Dart       |          9 |          0 |          6 |         15 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc\message_bloc.dart                    | Dart       |         35 |          0 |          7 |         42 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc\message_event.dart                   | Dart       |         18 |          0 |          7 |         25 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc\message_state.dart                   | Dart       |         14 |          0 |          7 |         21 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\cubit\message_cubit.dart                  | Dart       |         29 |          0 |          5 |         34 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\cubit\message_state.dart                  | Dart       |         21 |          2 |          8 |         31 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\user_info_cubit.dart                              | Dart       |        111 |          0 |         11 |        122 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\user_info_state.dart                              | Dart       |         21 |          0 |         11 |         32 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\users_info_cubit.dart                             | Dart       |         35 |          0 |          6 |         41 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\firestoreUserInfoCubit\users_info_state.dart                             | Dart       |         16 |          0 |          9 |         25 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\followCubit\follow_cubit.dart                                            | Dart       |         35 |          0 |          7 |         42 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\followCubit\follow_state.dart                                            | Dart       |         13 |          0 |          7 |         20 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comment_likes\comment_likes_cubit.dart        | Dart       |         41 |          0 |          8 |         49 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comment_likes\comment_likes_state.dart        | Dart       |         13 |          0 |          7 |         20 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comments_info_cubit.dart                      | Dart       |         36 |          0 |          8 |         44 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\comments_info_state.dart                      | Dart       |         16 |          0 |          8 |         24 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\replyLikes\reply_likes_cubit.dart | Dart       |         36 |          0 |          8 |         44 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\replyLikes\reply_likes_state.dart | Dart       |         13 |          0 |          7 |         20 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\reply_info_cubit.dart             | Dart       |         38 |          0 |          7 |         45 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\repliesInfo\reply_info_state.dart             | Dart       |         16 |          0 |          8 |         24 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\postLikes\post_likes_cubit.dart                            | Dart       |         36 |          0 |          7 |         43 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\postLikes\post_likes_state.dart                            | Dart       |         13 |          0 |          7 |         20 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\post_cubit.dart                                            | Dart       |         57 |          0 |         11 |         68 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\post_state.dart                                            | Dart       |         24 |          0 |         12 |         36 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\specific_users_posts_cubit.dart                            | Dart       |         26 |          0 |          6 |         32 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\cubit\postInfoCubit\specific_users_posts_state.dart                            | Dart       |         16 |          0 |          7 |         23 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\chatting_page.dart                                                       | Dart       |        539 |          8 |         29 |        576 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\comments_page.dart                                                       | Dart       |        257 |          2 |         15 |        274 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\edit_profile_page.dart                                                   | Dart       |        222 |          1 |         16 |        239 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\followers_and_followings_info_page.dart                                  | Dart       |        101 |          0 |          8 |        109 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\home_page.dart                                                           | Dart       |        199 |          2 |         21 |        222 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\login_page.dart                                                          | Dart       |        172 |          0 |         13 |        185 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\messages_page.dart                                                       | Dart       |         53 |          2 |          6 |         61 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\new_post_page.dart                                                       | Dart       |        160 |          3 |         15 |        178 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\personal_profile_page.dart                                               | Dart       |        296 |          0 |         18 |        314 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\play_this_video.dart                                                     | Dart       |         58 |          2 |          9 |         69 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\search_about_user_page.dart                                              | Dart       |         60 |          0 |          9 |         69 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\shop_page.dart                                                           | Dart       |         10 |          0 |          3 |         13 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\show_me_who_are_like.dart                                                | Dart       |         69 |          0 |          7 |         76 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\sign_up_page.dart                                                        | Dart       |        168 |         11 |         11 |        190 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\story_config.dart                                                        | Dart       |        134 |          2 |         12 |        148 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\videos_page.dart                                                         | Dart       |        284 |          0 |         19 |        303 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\pages\which_profile_page.dart                                                  | Dart       |         35 |          0 |          5 |         40 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\screens\main_screen.dart                                                       | Dart       |         99 |          0 |          6 |        105 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\animated_dialog.dart                                                   | Dart       |         40 |          0 |          8 |         48 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\audio_recorder_view.dart                                               | Dart       |        104 |          0 |         23 |        127 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\circle_avatar_name.dart                                                | Dart       |         24 |          0 |          4 |         28 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\circle_avatar_of_profile_image.dart                                    | Dart       |         48 |          0 |          4 |         52 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\commentator.dart                                                       | Dart       |        299 |          1 |         10 |        310 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\create_post.dart                                                       | Dart       |          0 |         44 |          1 |         45 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_app_bar.dart                                                    | Dart       |         39 |          0 |          2 |         41 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_circular_progress.dart                                          | Dart       |         20 |          0 |          3 |         23 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_grid_view.dart                                                  | Dart       |        150 |          3 |         12 |        165 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_posts_display.dart                                              | Dart       |         17 |          1 |          4 |         22 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_text_field.dart                                                 | Dart       |         37 |          0 |          3 |         40 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\custom_videos_grid_view.dart                                           | Dart       |        138 |          3 |         12 |        153 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\fade_animation.dart                                                    | Dart       |         50 |          0 |         10 |         60 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\fade_in_image.dart                                                     | Dart       |         43 |          0 |          4 |         47 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\instagram_story_swipe.dart                                             | Dart       |         86 |          0 |         15 |        101 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\multi_bloc_provider.dart                                               | Dart       |         73 |          1 |          4 |         78 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\or_text.dart                                                           | Dart       |         27 |          0 |          3 |         30 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\post_list_saved.dart                                                   | Dart       |        216 |          8 |         12 |        236 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\post_list_view.dart                                                    | Dart       |        226 |          7 |         14 |        247 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\profile_page.dart                                                      | Dart       |        205 |         10 |         15 |        230 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\read_more_text.dart                                                    | Dart       |         20 |          0 |          3 |         23 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\recommendation_people.dart                                             | Dart       |         22 |          1 |          3 |         26 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\record_view.dart                                                       | Dart       |         99 |          0 |         11 |        110 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\reel_video_play.dart                                                   | Dart       |         89 |          0 |         13 |        102 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\show_me_the_users.dart                                                 | Dart       |        169 |          2 |         14 |        185 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\smart_refresher.dart                                                   | Dart       |        127 |          0 |          6 |        133 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\story_page.dart                                                        | Dart       |         66 |          0 |         10 |         76 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\toast_show.dart                                                        | Dart       |         22 |          0 |          1 |         23 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\try.dart                                                               | Dart       |          0 |        487 |          1 |        488 |
| d:\updated_instagram_day_4_6\instagram\lib\presentation\widgets\user_profile_page.dart                                                 | Dart       |        241 |          1 |         16 |        258 |
| d:\updated_instagram_day_4_6\instagram\lib\responsive_layout.dart                                                                      | Dart       |         17 |          0 |          4 |         21 |
| d:\updated_instagram_day_4_6\instagram\pubspec.yaml                                                                                    | YAML       |         70 |         57 |         23 |        150 |
| d:\updated_instagram_day_4_6\instagram\test\widget_test.dart                                                                           | Dart       |         14 |         10 |          7 |         31 |
| d:\updated_instagram_day_4_6\instagram\web\index.html                                                                                  | HTML       |         80 |         18 |          7 |        105 |
| d:\updated_instagram_day_4_6\instagram\web\manifest.json                                                                               | JSON       |         35 |          0 |          1 |         36 |
| d:\updated_instagram_day_4_6\instagram\windows\flutter\generated_plugin_registrant.cc                                                  | C++        |          3 |          4 |          5 |         12 |
| d:\updated_instagram_day_4_6\instagram\windows\flutter\generated_plugin_registrant.h                                                   | C++        |          5 |          5 |          6 |         16 |
| d:\updated_instagram_day_4_6\instagram\windows\flutter\generated_plugins.cmake                                                         | CMake      |         12 |          0 |          4 |         16 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\flutter_window.cpp                                                               | C++        |         45 |          4 |         13 |         62 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\flutter_window.h                                                                 | C++        |         20 |          5 |          9 |         34 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\main.cpp                                                                         | C++        |         30 |          4 |         10 |         44 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\resource.h                                                                       | C++        |          9 |          6 |          2 |         17 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\utils.cpp                                                                        | C++        |         53 |          2 |         10 |         65 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\utils.h                                                                          | C++        |          8 |          6 |          6 |         20 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\win32_window.cpp                                                                 | C++        |        183 |         15 |         48 |        246 |
| d:\updated_instagram_day_4_6\instagram\windows\runner\win32_window.h                                                                   | C++        |         48 |         29 |         22 |         99 |
| Total                                                                                                                                  |            |      9,782 |      1,017 |      1,334 |     12,133 |
+----------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
